stop_id,stop_name,stop_lat,stop_lon,zone_id
000000005000002,Čunovské jazerá,48.0327072143555,17.165563583374,101
000000005000001,Čunovské jazerá,48.0328941345215,17.1656017303467,101
000000004800002,MiÚ Čunovo,48.0286331176758,17.1981353759766,101
000000004800001,MiÚ Čunovo,48.0274276733398,17.1967849731445,101
000000004900002,Čunovo-námestie,48.0313720703125,17.1999759674072,101
000000004900001,Čunovo-námestie,48.0310821533203,17.1995620727539,101
000000004700002,Čunovo,48.0338592529297,17.1956577301025,101
000000004700001,Čunovo,48.0341033935547,17.1958503723145,101
000000034300002,Rusovská cesta,48.1235694885254,17.1025905609131,100
000000034300001,Rusovská cesta,48.1237335205078,17.1031532287598,100
000000060500002,VŠ Manažmentu,48.1185340881348,17.0981483459473,100
000000060500001,VŠ Manažmentu,48.1159973144531,17.0966415405273,100
000000036700002,Smolenická,48.1086692810059,17.1008033752441,100
000000036700001,Smolenická,48.1092720031738,17.1009922027588,100
000000020200002,Lúky II,48.1074371337891,17.0982112884521,100
000000020200001,Lúky II,48.1070899963379,17.0984230041504,100
000000050200002,ZŠ Budatínska,48.1024780273438,17.099739074707,100
000000050200001,ZŠ Budatínska,48.1029624938965,17.0995769500732,100
000000002400004,Budatínska,48.0997352600098,17.1013088226318,100
000000002400003,Budatínska,48.1009635925293,17.1010932922363,100
000000020300002,Lúky V,48.0962028503418,17.1034336090088,100
000000020300001,Lúky V,48.0970153808594,17.1029682159424,100
000000047500001,Vyšehradská,48.0951538085938,17.1068019866943,100
000000047500003,Vyšehradská,48.0952606201172,17.1049613952637,100
000000050600002,Žehrianska,48.0969505310059,17.1207942962646,100
000000017200002,Kremnická,48.1282653808594,17.0938148498535,100
000000017200001,Kremnická,48.1287803649902,17.0936965942383,100
000000048700002,Záporožská,48.1253280639648,17.0966949462891,100
000000048700001,Záporožská,48.1263656616211,17.0959663391113,100
000000061900002,Gercenova,48.1240386962891,17.1000118255615,100
000000061900001,Gercenova,48.1241340637207,17.1005954742432,100
000000027600002,Ovsište,48.1182174682617,17.1321811676025,100
000000007900003,Farského,48.1274108886719,17.1163177490234,100
000000020400001,Tupolevova,48.1108703613281,17.1060218811035,100
000000020400002,Tupolevova,48.1108474731445,17.1046161651611,100
000000039900002,Šintavská,48.1063270568848,17.107328414917,100
000000009600001,Holíčska,48.1073188781738,17.1031303405762,100
000000009600003,Holíčska,48.1066093444824,17.1043281555176,100
000000002400002,Budatínska,48.1000175476074,17.1035003662109,100
000000002400001,Budatínska,48.1001586914063,17.1025619506836,100
000000049900002,Znievska,48.1006164550781,17.106071472168,100
000000049900001,Znievska,48.1005058288574,17.1053352355957,100
000000026600002,OD Slimák,48.1701126098633,17.1287155151367,100
000000017600002,Kukučínova,48.1730194091797,17.1294174194336,100
000000008600001,Hálkova,48.1714172363281,17.1342182159424,100
000000008600002,Hálkova,48.1716384887695,17.1340217590332,100
000000021300005,POLUS CITY CENTER,48.1697731018066,17.1384525299072,100
000000021300006,POLUS CITY CENTER,48.1697731018066,17.1385917663574,100
000000058200002,Trhovisko,48.1526412963867,17.1360893249512,100
000000030700001,Landererova,48.1425170898438,17.1238384246826,100
000000058100002,Most Apollo,48.1394233703613,17.1284198760986,100
000000039000002,AUPARK,48.1321067810059,17.1075572967529,100
000000039000001,AUPARK,48.1319274902344,17.1084766387939,100
000000026800006,Odborárska,48.1765518188477,17.1450443267822,100
000000037500001,Staré ihrisko,48.1794204711914,17.1385269165039,100
000000037500002,Staré ihrisko,48.1797523498535,17.1379146575928,100
000000043800001,EU VZDEL.AKADÉMIA,48.181999206543,17.1347560882568,100
000000043800002,EU VZDEL.AKADÉMIA,48.1822853088379,17.1351051330566,100
000000025600002,Nobelova,48.1843376159668,17.13671875,100
000000025600001,Nobelova,48.1840553283691,17.1364936828613,100
000000023800004,Na pasekách,48.197582244873,17.1724300384521,101
000000003500001,Čachtická,48.2111396789551,17.1556129455566,101
000000003500002,Čachtická,48.2106094360352,17.1564235687256,101
000000048900002,Závadská,48.213451385498,17.1567344665527,101
000000048900001,Závadská,48.2132720947266,17.1563854217529,101
000000041900002,Tbiliská,48.2154235839844,17.1592502593994,101
000000041900001,Tbiliská,48.2153854370117,17.158842086792,101
000000043700008,Trnavské mýto,48.1584205627441,17.129810333252,100
000000043700007,Trnavské mýto,48.1584510803223,17.13014793396,100
000000025700004,Nová doba,48.165111541748,17.1363964080811,100
000000033300006,Rádiová,48.1744613647461,17.1639709472656,100
000000033300005,Rádiová,48.1747055053711,17.1637935638428,100
000000001800003,Vozovňa Trnávka,48.1780471801758,17.1668834686279,100
000000001800002,Vozovňa Trnávka,48.1780433654785,17.1679725646973,100
000000001800001,Vozovňa Trnávka,48.1771507263184,17.1666107177734,100
000000005200002,Shopping Park Soravia,48.1829376220703,17.1722049713135,101
000000005200001,Shopping Park Soravia,48.1825065612793,17.1712970733643,101
000000044300001,Uhliská,48.201587677002,17.2013664245605,101
000000035500003,Sklabinská,48.2009506225586,17.163745880127,101
000000070600001,Obchod Vajnory,48.1997871398926,17.1964778900146,101
000000004100001,Čierny chodník,48.2022247314453,17.2038383483887,101
000000030500003,Pračanská,48.2000274658203,17.2060699462891,101
000000030500001,Pračanská,48.2013893127441,17.2081203460693,101
000000031100001,Pri mlyne,48.1996002197266,17.2106189727783,101
000000052100002,ŽST Vajnory,48.195140838623,17.2047939300537,101
000000052100001,ŽST Vajnory,48.195442199707,17.2055263519287,101
000000045600001,Studená,48.1803665161133,17.1790542602539,101
000000045600002,Studená,48.1804695129395,17.1789646148682,101
000000022300002,Studená-zastávka,48.1827964782715,17.1776275634766,101
000000022300001,Studená-zastávka,48.1839485168457,17.1771984100342,101
000000034100004,Shopping Palace,48.1857490539551,17.1765995025635,101
000000033100001,MiÚ Rača,48.2113189697266,17.1538047790527,101
000000033100002,MiÚ Rača,48.2111015319824,17.1537303924561,101
000000045800001,Nemecký kultúrny dom,48.2089004516602,17.1496696472168,101
000000045800002,Nemecký kultúrny dom,48.208667755127,17.1501293182373,101
000000001200001,Barónka,48.2106132507324,17.1413707733154,101
000000001200002,Barónka,48.2106666564941,17.1417407989502,101
000000024700001,Nám. A.Hlinku,48.2136192321777,17.1518745422363,101
000000024700002,Nám. A. Hlinku,48.2135124206543,17.1511878967285,101
000000041900004,Tbiliská,48.2154235839844,17.1592502593994,101
000000041900003,Tbiliská,48.2153701782227,17.1590461730957,101
000000066500002,Karpatské nám.,48.2161254882813,17.1622371673584,101
000000066500001,Karpatské nám.,48.216136932373,17.1626243591309,101
000000048400004,Záhumenice,48.2127799987793,17.1624088287354,101
000000048400003,Záhumenice,48.212833404541,17.1622753143311,101
000000050400001,Zvončeková,48.2182273864746,17.1502208709717,101
000000050400002,Zvončeková,48.218391418457,17.1502475738525,101
000000052400002,Potočná,48.2221298217773,17.1486282348633,101
000000052400001,Potočná,48.2222023010254,17.1485328674316,101
000000046400005,Vozovňa Jurajov dvor,48.1816024780273,17.1608905792236,100
000000046400006,Vozovňa Jurajov dvor,48.1815757751465,17.160457611084,100
000000013300003,Jurajov dvor,48.1833152770996,17.1626281738281,100
000000031200002,Pri nadjazde,48.1875419616699,17.1593837738037,101
000000031200001,Pri nadjazde,48.1875877380371,17.1592617034912,101
000000006400002,Mokraď,48.1941719055176,17.1572227478027,101
000000006400001,Mokraď,48.1936569213867,17.1572265625,101
000000032200002,Žabí majer-záhrady,48.1962013244629,17.1600494384766,101
000000032200001,Žabí majer-záhrady,48.1963958740234,17.1593837738037,101
000000027900002,Žabí majer,48.1951789855957,17.1659774780273,101
000000027900001,Žabí majer,48.195125579834,17.1662063598633,101
000000031900002,Pribylinská,48.1924743652344,17.1583976745605,101
000000031900001,Pribylinská,48.1925315856934,17.1580867767334,101
000000038000002,Staviteľská,48.1904449462891,17.1629734039307,101
000000038000001,Staviteľská,48.1904678344727,17.1622772216797,101
000000038100002,Stavivá,48.191276550293,17.1702461242676,101
000000063200001,Kalné jazero,48.1927642822266,17.1760406494141,101
000000063300001,Spádovisko I.,48.1937484741211,17.178035736084,101
000000063400001,Spádovisko II.,48.1919136047363,17.1842479705811,101
000000049700005,Zlaté piesky,48.189826965332,17.1835441589355,101
000000034100005,Shopping Palace,48.1878814697266,17.1758041381836,101
000000049600001,ZIPP,48.1851234436035,17.169303894043,101
000000023300001,Stará Vajnorská,48.1867179870605,17.1662712097168,101
000000042300001,Technická,48.1756057739258,17.1752033233643,100
000000042300002,Technická,48.1753463745117,17.1751937866211,100
000000001600001,Bočná,48.175407409668,17.1705379486084,100
000000001600002,Bočná,48.1753921508789,17.1707458496094,100
000000033300003,Rádiová,48.1740226745605,17.1662616729736,100
000000033300004,Rádiová,48.1738471984863,17.1663684844971,100
000000057700001,Vihorlatská,48.1750526428223,17.1604194641113,100
000000057700002,Vihorlatská,48.1748161315918,17.160623550415,100
000000021900001,Mierová kolónia,48.1767349243164,17.1569747924805,100
000000021900002,Mierová kolónia,48.1767807006836,17.157205581665,100
000000020500005,Magnetová,48.1789627075195,17.1541423797607,100
000000051500005,ŽST Nové Mesto,48.1711006164551,17.1466865539551,100
000000051500006,ŽST Nové Mesto,48.1712112426758,17.1449756622314,100
000000025300002,Nemocnica Antolská,48.1014404296875,17.115421295166,100
000000025300001,Nemocnica Antolská,48.1011352539063,17.1153049468994,100
000000052300002,Antolská,48.1037330627441,17.1155910491943,100
000000052300001,Antolská,48.1034545898438,17.1155071258545,100
000000055300001,AVION-SHOPP. PARK,48.166389465332,17.1787986755371,101
000000036500001,BIGMEDIA-Slowackého,48.1652297973633,17.170015335083,100
000000036500002,BIGMEDIA-Slowackého,48.1654624938965,17.1709499359131,100
000000031100002,Pri mlyne,48.1992492675781,17.2106418609619,101
000000030500002,Pračanská,48.2013092041016,17.2083606719971,101
000000004000002,"Č. Voda, Vajnorská",48.218578338623,17.2295608520508,610
000000004000001,"Č. Voda, Vajnorská",48.2184448242188,17.2293529510498,610
000000003900002,Čierna voda,48.2236633300781,17.2308006286621,610
000000003900001,Čierna voda,48.2234115600586,17.2309761047363,610
000000059800004,"Č. Voda, Na pasienku",48.2262763977051,17.2357788085938,610
000000059800003,"Č. Voda, Na pasienku",48.2260894775391,17.2352046966553,610
000000056900002,"Č.Voda,Hor.dvor",48.230899810791,17.2432308197021,610
000000056900001,"Č.Voda,Hor.dvor",48.2310218811035,17.2432708740234,610
000000063900002,"Ch.Grob,Monarská Alej",48.2342414855957,17.2498874664307,525
000000063900001,"Ch.Grob,Monarská Alej",48.2342948913574,17.250825881958,525
000000063800002,"Ch.Grob , Žilinská",48.2326393127441,17.256742477417,525
000000063800001,"Ch.Grob , Žilinská",48.2326393127441,17.2569675445557,525
000000063700002,"Ch.Grob , Lúčna",48.2282981872559,17.2768592834473,525
000000063700001,"Ch. Grob , Lúčna",48.228328704834,17.276912689209,525
000000057000002,"Ch.Grob,Výhon",48.2280960083008,17.2843265533447,525
000000057000001,"Ch.Grob,Výhon",48.228141784668,17.2840538024902,525
000000057100002,Chorvátsky Grob,48.2274360656738,17.2904624938965,525
000000057100001,Chorvátsky Grob,48.2274360656738,17.2904624938965,525
000000055300002,AVION-SHOPP. PARK,48.16748046875,17.1790599822998,101
000000008300002,Galvaniho,48.1686058044434,17.1765823364258,100
000000001800006,Vozovňa Trnávka,48.1770286560059,17.1677150726318,100
000000059600001,Vajnorský potok,48.221851348877,17.1775588989258,101
000000001400002,Rybničná,48.2193756103516,17.1820068359375,101
000000040400002,Šprinclov majer,48.2146644592285,17.1898593902588,101
000000040400001,Šprinclov majer,48.2149353027344,17.1897411346436,101
000000046300002,Vojenský útvar,48.2121772766113,17.1930351257324,101
000000046300001,Vojenský útvar,48.2121124267578,17.1933345794678,101
000000015700002,Koniarkova,48.2063064575195,17.2021751403809,101
000000015700001,Koniarkova,48.2064628601074,17.2020359039307,101
000000027300002,Osloboditeľská,48.204532623291,17.2033672332764,101
000000027300001,Osloboditeľská,48.2046928405762,17.2034740447998,101
000000060300002,Tuhovská,48.1906700134277,17.1956310272217,101
000000049700006,Zlaté piesky,48.1898651123047,17.1837539672852,101
000000049600002,ZIPP,48.1853446960449,17.1706123352051,101
000000023300002,Stará Vajnorská,48.1863708496094,17.1658210754395,101
000000013300006,Jurajov dvor,48.1822204589844,17.1631183624268,100
000000001800004,Vozovňa Trnávka,48.1788902282715,17.1656761169434,100
000000002600005,Bulharská,48.1723098754883,17.169303894043,100
000000036400002,Slovnaftská,48.1308441162109,17.1971759796143,101
000000036400001,Slovnaftská,48.1336326599121,17.2043590545654,101
000000029700002,Podzáhradná,48.1336326599121,17.2043590545654,101
000000029700001,Podzáhradná,48.1336212158203,17.2038116455078,101
000000021800002,Mierová,48.1488838195801,17.166877746582,100
000000016500002,Krásna,48.1457633972168,17.1687335968018,100
000000016500001,Krásna,48.1460990905762,17.1687774658203,100
000000052500002,Syslia,48.1427116394043,17.1686592102051,100
000000052500001,Syslia,48.1428527832031,17.1689376831055,100
000000051900002,ŽST ÚNS,48.1419219970703,17.1709651947021,100
000000051900001,ŽST ÚNS,48.1419563293457,17.1706485748291,100
000000006300002,Domkárska,48.1429862976074,17.1813564300537,100
000000006300001,Domkárska,48.1429214477539,17.1801662445068,100
000000000600005,Astronomická,48.1586875915527,17.1766357421875,100
000000044700002,Váhostav,48.1575393676758,17.1898422241211,101
000000044700001,Váhostav,48.1582374572754,17.1889095306396,101
000000050800002,Železničná,48.1473274230957,17.2096900939941,101
000000050800001,Železničná,48.1477508544922,17.2089824676514,101
000000004200003,Čiližská,48.1439666748047,17.212818145752,101
000000001700001,Bodrocká,48.1327857971191,17.2082824707031,101
000000015900001,Korytnická,48.1303291320801,17.2059688568115,101
000000024300001,Nákupná,48.1286735534668,17.2086238861084,101
000000027800002,MiÚ P. Biskupice,48.1249732971191,17.2111186981201,101
000000027800003,MiÚ P. Biskupice,48.1248664855957,17.2117881774902,101
000000005500002,Devätinová,48.1219024658203,17.215705871582,101
000000005500001,Devätinová,48.1222534179688,17.2158718109131,101
000000042900002,Vinohradnícka,48.1228179931641,17.2192554473877,101
000000042900001,Vinohradnícka,48.1227874755859,17.2190418243408,101
000000009600002,Holíčska,48.1066093444824,17.1043281555176,100
000000007700001,Ekonomická univerzita,48.1262855529785,17.1309185028076,100
000000007700002,Ekonomická univerzita,48.1257019042969,17.1310272216797,100
000000058100001,Most Apollo,48.139461517334,17.1287326812744,100
000000032700001,Prístavná,48.1426086425781,17.130615234375,100
000000016000001,Košická,48.1461143493652,17.1326217651367,100
000000016000004,Košická,48.1447296142578,17.1313705444336,100
000000048300003,Fatruny,48.1709022521973,17.1916236877441,101
000000070500001,Pharos,48.1614723205566,17.1892471313477,101
000000070500002,Pharos,48.1612777709961,17.1892223358154,101
000000036200002,Vlčie hrdlo,48.1286506652832,17.1760883331299,100
000000012000002,Refinery Gallery,48.1292381286621,17.1798458099365,101
000000012000001,Refinery Gallery,48.1294136047363,17.1791725158691,101
000000011200002,Závodná,48.1299209594727,17.1864585876465,101
000000011200001,Závodná,48.1308441162109,17.1971759796143,101
000000069600002,Ulica svornosti,48.1305122375488,17.1894187927246,101
000000069600001,Ulica svornosti,48.1307220458984,17.1916980743408,101
000000039800002,Šikmá,48.1276054382324,17.2025356292725,101
000000039800001,Šikmá,48.127513885498,17.2028636932373,101
000000025400002,Nemocnica P. Biskupice,48.1242942810059,17.2073307037354,101
000000025400001,Nemocnica P. Biskupice,48.1245422363281,17.2072296142578,101
000000027800001,MiÚ P. Biskupice,48.1249008178711,17.2109622955322,101
000000029100001,Petöfiho,48.1287841796875,17.2161178588867,101
000000051600002,ŽST P. Biskupice,48.1304473876953,17.220796585083,101
000000000800004,Bajkalská,48.1607322692871,17.1410865783691,100
000000000800003,Bajkalská,48.161003112793,17.1395092010498,100
000000006700001,Drieňová,48.1587753295898,17.1433925628662,100
000000022500002,Mliekárenská,48.1532287597656,17.1467056274414,100
000000022500001,Mliekárenská,48.1543502807617,17.1465282440186,100
000000036200006,Vlčie hrdlo,48.1287536621094,17.1761589050293,100
000000000800005,Bajkalská,48.1620826721191,17.1403713226318,100
000000025700003,Nová doba,48.1654167175293,17.1364669799805,100
000000010800002,Hubeného,48.196418762207,17.1401748657227,101
000000010800001,Hubeného,48.1959037780762,17.1415901184082,101
000000013800002,Kadnárova,48.199405670166,17.1408061981201,101
000000013800001,Kadnárova,48.1991767883301,17.1409358978271,101
000000036200004,Vlčie hrdlo,48.1284942626953,17.1758422851563,100
000000036200003,Vlčie hrdlo,48.1286239624023,17.1746711730957,100
000000036300002,Vlčie hrdlo-sídlisko,48.1288719177246,17.1656818389893,100
000000036300001,Vlčie hrdlo-sídlisko,48.1288223266602,17.1658363342285,100
000000019400002,Lodenica,48.1285171508789,17.1587619781494,100
000000019400001,Lodenica,48.1286582946777,17.1588573455811,100
000000030300002,Povodie Dunaja,48.124195098877,17.1587944030762,100
000000030300001,Povodie Dunaja,48.1240119934082,17.1588268280029,100
000000060900002,Vlčie hrdlo-záhrady,48.1230316162109,17.1619205474854,100
000000060900001,Vlčie hrdlo-záhrady,48.1229858398438,17.1620025634766,100
000000022000002,Micherov majer,48.1167068481445,17.163272857666,100
000000022000001,Micherov majer,48.1167068481445,17.1635570526123,100
000000046100001,Vodostav,48.1056060791016,17.1479511260986,100
000000004400002,ČOV Vlčie hrdlo,48.112621307373,17.1658535003662,100
000000004400001,ČOV Vlčie hrdlo,48.112865447998,17.1658420562744,100
000000037200002,Spaľovňa,48.1082611083984,17.1672420501709,100
000000037200001,Spaľovňa,48.1080856323242,17.1672744750977,100
000000060700006,Nové SND,48.141284942627,17.1199741363525,100
000000060700005,Nové SND,48.141284942627,17.1199741363525,100
000000004200005,Čiližská,48.1452598571777,17.2118434906006,101
000000004200004,Čiližská,48.1452407836914,17.2117462158203,101
000000057500002,Podunajská,48.1418342590332,17.1975898742676,101
000000057500001,Podunajská,48.1420364379883,17.1979217529297,101
000000051600004,ŽST P. Biskupice,48.1307792663574,17.2201404571533,101
000000044200002,Učiteľská,48.1273345947266,17.21217918396,101
000000001300002,Lieskovská cesta,48.1202392578125,17.2055778503418,101
000000001300001,Lieskovská cesta,48.1205558776855,17.205753326416,101
000000029900002,PD P. Biskupice,48.118595123291,17.2049007415771,101
000000029900001,PD P. Biskupice,48.1185646057129,17.2049541473389,101
000000011300002,Jánske hony,48.1146926879883,17.2033405303955,101
000000011300001,Jánske hony,48.1148376464844,17.203441619873,101
000000032900002,Plniareň plynu,48.1123237609863,17.2023963928223,101
000000032900001,Plniareň plynu,48.1123161315918,17.202465057373,101
000000019100002,Lieskovec,48.1007499694824,17.1979541778564,101
000000019100001,Lieskovec,48.1008491516113,17.197883605957,101
000000019100003,Lieskovec,48.1007804870605,17.1977977752686,101
000000014600002,Ketelec,48.0913162231445,17.1952610015869,101
000000014600001,Ketelec,48.0913963317871,17.1951751708984,101
000000040800002,Topoľové,48.083568572998,17.2005233764648,101
000000040800001,Topoľové,48.0835800170898,17.2007179260254,101
000000015200003,Kollárovo nám.,48.1497917175293,17.1132869720459,100
000000051700002,ŽST Petržalka,48.1214752197266,17.0979518890381,100
000000051700001,ŽST Petržalka,48.1221313476563,17.0986423492432,100
000000061700002,Dargovská,48.1204147338867,17.0889644622803,100
000000061700001,Dargovská,48.1204872131348,17.0888023376465,100
000000057900002,Cintorín Petržalka,48.1187477111816,17.0868377685547,100
000000057900001,Cintorín Petržalka,48.1188774108887,17.0868034362793,100
000000052800002,Kopčianska,48.112548828125,17.0908641815186,100
000000052800001,Kopčianska,48.1124382019043,17.0909614562988,100
000000006200002,Kopčany,48.1136589050293,17.0870170593262,100
000000006200001,Kopčany,48.1133842468262,17.0875015258789,100
000000060700007,Nové SND,48.1421775817871,17.1229019165039,100
000000067100001,Schengenská,48.0221366882324,17.1931858062744,101
000000067100002,Schengenská,48.0219421386719,17.1932125091553,101
000000067400001,"Rajka,Gépjavító",48.0001182556152,17.1938610076904,820
000000067200002,"Rajka,Calida kötöde",47.9991836547852,17.1981315612793,820
000000061000002,"Rajka,autóbuszforduló",47.9948959350586,17.2058448791504,820
000000067300001,Rajka,47.9919662475586,17.1948471069336,820
000000068900001,Suché mýto,48.1466979980469,17.1068859100342,100
000000068900002,Suché mýto,48.1463928222656,17.1071014404297,100
